devolucion_id,linea_id,fecha_devolucion,talla,motivo
702374,908691,21/07/2024,L,no me queda bien
702368,908666,5 jul 2024,M,defecto
703057,911135,11 jul 2024,39,talla incorrecta
703532,912846,19/07/2024,38,talla incorrecta
703386,912372,7 jul 2024,M,no me gusta
700934,903543,19/07/2024,42,defecto
703718,913546,2024-07-13,M,no me queda bien
704783,917321,2024-07-12,L,no me queda bien
700489,901846,2024-07-22,S,defecto
703961,914437,17/07/2024,Talla L,defecto
702532,909225,10 jul 2024,M,no me gusta
702593,909457,2024-07-21,XS,color distinto
705122,918576,2024-07-13,M,talla incorrecta
702122,907805,04/07/2024,36,cambió de opinión
700690,902627,2024-07-13,S,no me queda bien
704948,917923,09/07/2024,l,no me queda bien
700390,901508,12/07/2024,36,no me queda bien
702159,907918,2024-07-21,Talla S,defecto
703578,913042,10/07/2024,m,no me queda bien
704119,914976,2024-07-13,xs,talla incorrecta
701749,906426,11/07/2024,m,cambió de opinión
703198,911666,2024-07-18,L,no me queda bien
703576,913030,17/07/2024,M,talla incorrecta
701781,906541,2024-07-08,38,talla incorrecta
705081,918437,2024-07-09,s,no me gusta
700243,900930,13/07/2024,L,no me queda bien
705088,918463,2024-07-18,40,no me queda bien
700629,902392,2024-07-21,L,no me gusta
702814,910268,16/07/2024,39,no me gusta
701957,907170,2024-07-18,36,defecto
702186,908034,17/07/2024,S,no me gusta
703582,913056,2024-07-04,Talla S,no me queda bien
702837,910356,2024-07-20,M,no me queda bien
703366,912300,22/07/2024,Talla XS,no me queda bien
703864,914084,2024-07-14,Talla XS,talla incorrecta
704041,914696,2024-07-21,39,talla incorrecta
704297,915624,2024-07-18,s,talla incorrecta
704926,917856,14 jul 2024,40,no me gusta
704376,915902,2024-07-08,M,no me queda bien
703079,911206,14/07/2024,39,no me gusta
702581,909426,17 jul 2024,L,no me gusta
702051,907567,20/07/2024,M,cambió de opinión
701639,906004,17/07/2024,37,no me queda bien
704984,918082,13/07/2024,42,talla incorrecta
705267,919142,2024-07-13,S,no me queda bien
700834,903190,2024-07-05,Talla M,no me queda bien
701033,903916,15/07/2024,Talla M,talla incorrecta
700772,902930,2024-07-07,XS,defecto
704636,916772,2024-07-12,Talla 39,talla incorrecta
700983,903729,2024-07-20,m,no me gusta
701184,904447,15 jul 2024,M,cambió de opinión
702248,908239,2024-07-12,M,talla incorrecta
704271,915550,2024-07-20,39,no me queda bien
702754,910032,11/07/2024,41,no me queda bien
702305,908448,20 jul 2024,M,talla incorrecta
700741,902814,18 jul 2024,M,no me gusta
703607,913142,2024-07-19,Talla 37,talla incorrecta
702790,910172,10/07/2024,S,no me gusta
705459,919859,2024-07-05,XL,no me gusta
704114,914960,2024-07-18,L,defecto
703685,913383,2024-07-11,M,talla incorrecta
701294,904814,2024-07-13,M,no me gusta
700872,903347,17/07/2024,m,cambió de opinión
702651,909666,2024-07-08,M,defecto
700530,901992,02/07/2024,Talla S,cambió de opinión
701979,907263,13 jul 2024,S,no me gusta
701851,906738,15 jul 2024,39,talla incorrecta
702604,909505,17 jul 2024,s,cambió de opinión
704493,916278,2024-07-09,S,no me gusta
700759,902879,09/07/2024,XS,defecto
703089,911260,2024-07-14,S,no me queda bien
704919,917837,19/07/2024,m,no me queda bien
705193,918864,2024-07-11,Talla M,no me queda bien
701392,905139,16/07/2024,XS,talla incorrecta
704117,914969,11/07/2024,Talla XS,talla incorrecta
701059,903993,18 jul 2024,Talla L,Talla
705405,919659,17 jul 2024,m,no me queda bien
700528,901987,17 jul 2024,S,talla incorrecta
701498,905490,29/06/2024,m,no me queda bien
704698,916975,2024-07-07,S,talla incorrecta
703835,913986,2024-07-20,L,color distinto
700315,901175,16/07/2024,M,no me gusta
703073,911196,17 jul 2024,39,talla incorrecta
701912,906993,18/07/2024,S,cambió de opinión
705021,918218,22/07/2024,M,talla incorrecta
700710,902704,21/07/2024,m,no me gusta
702995,910926,2024-07-17,S,defecto
700323,901210,12/07/2024,S,no me gusta
701235,904611,2024-07-20,M,no me gusta
703407,912439,2024-07-18,XS,cambió de opinión
701870,906802,20/07/2024,M,defecto
700476,901814,2024-07-17,S,no me queda bien
703481,912667,17/07/2024,L,cambió de opinión
703024,911011,13/07/2024,S,talla incorrecta
704201,915306,18/07/2024,M,talla incorrecta
700542,902036,2024-07-19,s,talla incorrecta
701535,905633,14/07/2024,39,talla incorrecta
705147,918679,2024-07-11,39,color distinto
704381,915916,2024-07-14,39,no me gusta
705116,918559,2024-07-21,42,no me gusta
704215,915364,2024-07-14,Talla M,no me gusta
702656,909688,20 jul 2024,L,talla incorrecta
702436,908866,2024-07-11,S,defecto
701571,905764,19 jul 2024,S,no me gusta
701467,905377,15 jul 2024,Talla M,Talla
702119,907798,18/07/2024,S,talla incorrecta
701597,905840,15/07/2024,S,color distinto
705456,919848,10/07/2024,l,talla incorrecta
701346,904988,2024-07-14,37,no me queda bien
701406,905175,08/07/2024,XL,no me queda bien
700400,901545,12 jul 2024,M,no me queda bien
701758,906469,05/07/2024,M,defecto
701570,905763,2024-07-10,XL,talla incorrecta
702410,908790,09/07/2024,L,no me queda bien
701343,904979,2024-07-17,XL,talla incorrecta
703028,911023,12/07/2024,M,cambió de opinión
701580,905792,19 jul 2024,L,defecto
703205,911703,2024-07-08,XS,cambió de opinión
704505,916312,14 jul 2024,36,no me gusta
700618,902339,14/07/2024,S,color distinto
705134,918623,2024-07-16,s,talla incorrecta
704245,915471,18/07/2024,XS,talla incorrecta
705465,919876,2024-07-08,36,no me queda bien
700473,901804,14 jul 2024,L,talla incorrecta
700191,900747,11/07/2024,M,color distinto
703811,913911,19/07/2024,S,defecto
704341,915791,18/07/2024,38,no me gusta
702727,909947,17/07/2024,M,no me gusta
705155,918707,4 jul 2024,XS,no me queda bien
705100,918497,2024-07-13,S,talla incorrecta
705075,918410,20 jul 2024,S,talla incorrecta
705539,2039735,11 jul 2024,Talla M,cambió de opinión
704837,917512,18/07/2024,Talla 37,talla incorrecta
701802,906611,2024-07-04,S,no me queda bien
703723,913565,2024-07-10,S,talla incorrecta
705197,918880,06/07/2024,XL,defecto
701246,904637,11/07/2024,l,defecto
702046,907549,2024-07-16,M,no me gusta
700215,900828,2024-07-20,L,talla incorrecta
700709,902701,17 jul 2024,l,no me queda bien
703009,910960,2024-07-16,l,no me queda bien
703323,912163,18 jul 2024,M,talla incorrecta
702544,909261,14/07/2024,xl,talla incorrecta
705445,919798,19 jul 2024,M,cambió de opinión
702681,909774,2024-07-17,m,no me gusta
704760,917234,2024-07-17,XS,defecto
703037,911064,20 jul 2024,l,no me gusta
702875,910502,2024-07-15,XL,no me queda bien
700635,902408,2024-07-03,S,talla incorrecta
700507,901921,2024-07-17,S,defecto
703234,911803,21/07/2024,M,defecto
700349,901336,20/07/2024,M,no me queda bien
702258,908285,15/07/2024,XL,defecto
701001,903789,2024-07-07,Talla S,defecto
704252,915492,19 jul 2024,L,Talla
702341,908557,2024-07-19,XS,no me queda bien
700265,900996,2024-07-15,xl,no me gusta
700083,900340,2024-07-06,Talla M,no me gusta
705149,918690,15 jul 2024,Talla XL,talla incorrecta
703343,912221,16/07/2024,M,color distinto
704085,914847,2024-07-13,L,no me gusta
702934,910712,14 jul 2024,Talla XL,talla incorrecta
702486,909049,2024-07-20,M,no me queda bien
703504,912738,2024-07-07,S,talla incorrecta
702164,907935,17/07/2024,M,color distinto
702094,907712,18 jul 2024,M,defecto
705144,918672,18/07/2024,38,no me queda bien
701472,905401,2024-07-11,xl,talla incorrecta
701083,904081,2024-07-04,S,talla incorrecta
703225,911780,21 jul 2024,Talla XL,no me queda bien
705011,918183,21/07/2024,m,talla incorrecta
703471,912628,19/07/2024,m,talla incorrecta
701433,905282,2024-07-17,M,no me queda bien
703981,914501,2024-07-04,S,no me gusta
703477,912642,2024-07-06,Talla 37,color distinto
702841,910368,19 jul 2024,S,color distinto
701869,906801,19 jul 2024,M,color distinto
702218,908156,2024-07-12,XL,no me gusta
704172,915213,10 jul 2024,36,cambió de opinión
700326,901240,2024-07-22,L,color distinto
704850,917571,20/07/2024,S,no me queda bien
702539,909250,2024-07-19,37,talla incorrecta
701238,904621,2024-07-21,S,talla incorrecta
701925,907028,2024-07-19,M,no me queda bien
704275,915566,20 jul 2024,XL,defecto
702239,908209,18/07/2024,XS,color distinto
704741,917144,2024-07-19,M,talla incorrecta
700865,903307,2024-07-20,S,defecto
701100,904128,20/07/2024,xl,talla incorrecta
701164,904371,19/07/2024,L,talla incorrecta
700628,902391,2024-07-20,M,no me queda bien
700343,901304,15/07/2024,M,no me queda bien
703683,913380,2024-07-20,M,no me queda bien
701893,906906,2024-07-09,38,defecto
700346,901322,2024-07-16,L,talla incorrecta
703230,911793,16/07/2024,37,cambió de opinión
700913,903480,18/07/2024,Talla S,talla incorrecta
705112,918550,16 jul 2024,S,no me queda bien
703886,914161,2024-07-19,39,color distinto
702391,908731,18/07/2024,S,no me queda bien
703702,913461,2024-07-09,37,defecto
700329,901249,09/07/2024,38,defecto
704690,916951,12/07/2024,41,no me queda bien
702187,908035,18/07/2024,L,no me queda bien
702750,910015,17/07/2024,L,talla incorrecta
704173,915214,17/07/2024,M,defecto
703318,912139,19/07/2024,38,talla incorrecta
700965,903668,11/07/2024,XL,color distinto
702279,908349,21 jul 2024,S,defecto
703980,914498,12 jul 2024,M,talla incorrecta
704532,916401,2024-07-15,S,no me gusta
701338,904966,2024-07-14,Talla XL,talla incorrecta
702615,909542,18 jul 2024,M,talla incorrecta
705493,919939,19/07/2024,S,no me queda bien
704766,917247,2024-07-22,Talla XS,talla incorrecta
705215,918945,2024-07-21,XL,no me gusta
704255,915498,18/07/2024,38,talla incorrecta
700148,900563,2024-07-16,S,no me queda bien
701822,906661,2024-07-13,XS,talla incorrecta
701327,904923,12/07/2024,M,talla incorrecta
702184,908019,19/07/2024,L,talla incorrecta
704425,916057,15/07/2024,m,talla incorrecta
705361,919498,2024-07-22,XS,no me queda bien
704929,917868,12/07/2024,S,defecto
701382,905079,06/07/2024,L,color distinto
703694,913426,2024-07-08,XL,talla incorrecta
703909,914273,2024-07-17,Talla M,color distinto
701728,906338,2024-07-03,39,defecto
701322,904906,14 jul 2024,S,no me queda bien
704250,915488,2024-07-16,40,talla incorrecta
704887,917704,2024-07-15,36,talla incorrecta
703754,913680,12/07/2024,XL,no me gusta
703589,913088,12/07/2024,XS,cambió de opinión
705428,919732,18/07/2024,S,no me queda bien
703061,911142,2024-07-18,37,talla incorrecta
705545,2038685,2024-07-11,S,talla incorrecta
701053,903980,2024-07-14,M,no me gusta
703131,911411,18/07/2024,M,no me gusta
702743,909994,20 jul 2024,38,no me gusta
700845,903239,2024-07-14,XS,defecto
705327,919343,13/07/2024,S,talla incorrecta
704007,914592,2024-07-18,L,defecto
705095,918480,28/06/2024,XL,talla incorrecta
703823,913940,7 jul 2024,L,no me queda bien
702367,908664,10/07/2024,Talla L,no me queda bien
704664,916872,12/07/2024,L,defecto
701692,906207,11/07/2024,XS,talla incorrecta
703565,912980,2024-07-19,37,no me gusta
701947,907117,2024-07-18,M,no me queda bien
701524,905590,2024-07-15,M,cambió de opinión
703130,911410,13 jul 2024,XS,no me gusta
700966,903670,18/07/2024,L,defecto
701552,905694,21/07/2024,M,color distinto
703927,914342,09/07/2024,XL,talla incorrecta
701896,906919,2024-07-18,M,no me queda bien
704059,914764,2024-07-21,XL,defecto
705035,918266,8 jul 2024,M,talla incorrecta
703325,912177,2024-07-07,S,talla incorrecta
700614,902325,2024-07-14,Talla M,defecto
704164,915177,2024-07-19,M,defecto
703978,914494,20/07/2024,xl,no me gusta
702627,909582,2024-07-19,S,defecto
702876,910507,2024-07-12,S,color distinto
700166,900646,17/07/2024,S,no me gusta
704790,917344,2024-07-11,L,color distinto
703679,913369,2024-07-16,M,color distinto
702150,907895,2024-07-17,L,cambió de opinión
705069,918391,19/07/2024,M,talla incorrecta
703515,912782,05/07/2024,L,no me gusta
700270,901012,2024-07-18,XS,color distinto
703459,912601,2024-07-19,Talla 38,talla incorrecta
705379,919558,10/07/2024,Talla L,color distinto
703098,911292,2024-07-19,M,talla incorrecta
700365,901405,17/07/2024,m,cambió de opinión
704332,915757,2024-07-14,40,no me queda bien
705354,919460,2024-07-19,l,no me gusta
701764,906489,2024-07-10,M,no me queda bien
703328,912184,11/07/2024,L,defecto
701341,904973,2024-07-17,l,no me gusta
701367,905053,16/07/2024,S,no me queda bien
700727,902765,2024-07-14,Talla L,color distinto
701980,907264,2024-07-19,L,no me queda bien
703168,911558,16 jul 2024,42,no me queda bien
700553,902106,11/07/2024,Talla L,cambió de opinión
702192,908052,2024-07-19,L,defecto
704384,915923,09/07/2024,xs,talla incorrecta
703164,911537,09/07/2024,l,color distinto
700108,900428,18/07/2024,m,no me queda bien
703831,913964,2024-07-08,39,talla incorrecta
704978,918063,16/07/2024,Talla 39,defecto
701430,905275,17/07/2024,36,no me queda bien
701023,903864,19/07/2024,M,talla incorrecta
703793,913821,2024-07-18,M,talla incorrecta
703695,913433,2024-07-19,36,no me gusta
700240,900914,2024-07-13,S,no me queda bien
702129,907836,2024-07-20,S,no me queda bien
702940,910731,06/07/2024,M,talla incorrecta
705487,919932,2024-07-08,XL,no me gusta
705443,919795,03/07/2024,M,no me queda bien
703154,911507,17/07/2024,Talla 37,no me queda bien
701542,905670,16/07/2024,m,no me queda bien
701090,904100,10/07/2024,S,no me gusta
700417,901600,2024-07-15,L,talla incorrecta
702896,910574,2024-07-08,XL,defecto
705247,919077,2024-07-17,M,no me queda bien
704944,917899,17 jul 2024,M,cambió de opinión
704761,917239,17/07/2024,Talla 37,no me queda bien
700258,900973,18 jul 2024,xl,defecto
704699,916979,2024-07-08,l,talla incorrecta
704897,917737,2024-07-17,38,talla incorrecta
703843,914001,2024-07-17,M,color distinto
701018,903850,2024-07-13,XS,no me gusta
700686,902619,15/07/2024,41,talla incorrecta
703078,911205,2024-07-19,M,Talla
704885,917700,2024-07-20,L,no me gusta
702710,909893,18/07/2024,XL,color distinto
700477,901816,20/07/2024,M,no me gusta
704874,917662,2024-07-19,M,talla incorrecta
703847,914014,14/07/2024,XS,cambió de opinión
705351,919451,2024-07-19,40,cambió de opinión
700427,901629,2024-07-16,l,color distinto
703594,913096,09/07/2024,M,color distinto
705303,919263,2024-06-28,L,talla incorrecta
701369,905057,2024-07-19,S,cambió de opinión
700226,900872,2024-07-19,XL,no me queda bien
704811,917417,2024-07-17,XL,talla incorrecta
705270,919148,2024-07-14,40,no me gusta
700921,903499,2024-07-20,M,talla incorrecta
701786,906564,2024-07-16,L,talla incorrecta
704925,917855,2024-07-06,s,talla incorrecta
704985,918087,2024-07-18,M,talla incorrecta
700255,900968,16/07/2024,L,talla incorrecta
700263,900990,19/07/2024,L,talla incorrecta
700368,901413,20/07/2024,L,no me queda bien
704520,916359,15/07/2024,38,talla incorrecta
701117,904181,18/07/2024,L,no me gusta
701906,906974,21/07/2024,M,no me gusta
703088,911252,2024-07-12,M,cambió de opinión
705481,919913,17 jul 2024,XL,talla incorrecta
700949,903599,2024-07-02,XL,cambió de opinión
704898,917741,14 jul 2024,XL,defecto
703624,913196,2024-07-11,38,talla incorrecta
704982,918077,2024-07-14,XS,no me queda bien
705109,918543,2024-07-18,XL,no me queda bien
702155,907903,11/07/2024,L,cambió de opinión
703237,911814,2024-07-21,L,talla incorrecta
704704,916996,2024-07-20,XL,color distinto
705452,919836,2024-06-28,37,no me queda bien
701055,903983,2024-07-14,39,talla incorrecta
704531,916396,2024-07-17,M,defecto
703837,913988,2024-07-11,m,talla incorrecta
703406,912437,2024-07-21,l,color distinto
702866,910457,16/07/2024,xl,cambió de opinión
700532,901996,2024-07-16,S,no me gusta
705013,918187,14/07/2024,L,no me gusta
701598,905842,2024-07-19,XL,cambió de opinión
705496,919947,12/07/2024,L,no me queda bien
703744,913650,14/07/2024,m,cambió de opinión
700183,900712,11/07/2024,s,no me queda bien
703158,911517,16/07/2024,M,no me queda bien
703690,913407,2024-07-15,Talla XS,cambió de opinión
705170,918764,2024-07-18,M,color distinto
702376,908693,19/07/2024,M,no me gusta
702769,910086,05/07/2024,38,talla incorrecta
701997,907349,2024-07-12,M,color distinto
705266,919141,17 jul 2024,M,no me gusta
703319,912148,15/07/2024,XL,color distinto
701208,904511,17/07/2024,xs,cambió de opinión
701098,904126,14 jul 2024,S,defecto
700029,900135,2024-07-15,37,color distinto
702062,907591,10/07/2024,M,color distinto
703897,914214,2024-07-18,S,no me gusta
700085,900349,15/07/2024,M,defecto
700701,902664,2024-07-12,L,no me queda bien
701934,907072,13/07/2024,L,no me gusta
702208,908125,2024-07-14,M,defecto
703662,913323,17/07/2024,M,cambió de opinión
700964,903665,14/07/2024,36,no me gusta
700455,901713,2024-07-21,XS,talla incorrecta
704815,917431,2024-07-14,l,no me queda bien
704749,917187,18 jul 2024,S,talla incorrecta
701627,905958,2024-07-20,37,no me gusta
701144,904310,20/07/2024,l,talla incorrecta
700978,903714,2024-07-20,XS,talla incorrecta
705416,919691,07/07/2024,S,defecto
703970,914472,10 jul 2024,m,talla incorrecta
704593,916638,2024-07-12,37,talla incorrecta
703573,913017,11/07/2024,xs,no me gusta
700743,902818,20 jul 2024,Talla M,talla incorrecta
701790,906577,10/07/2024,M,talla incorrecta
702165,907941,2024-07-21,36,talla incorrecta
705432,919748,2024-07-16,Talla L,no me gusta
701445,905312,4 jul 2024,Talla XS,no me queda bien
704023,914642,17/07/2024,XL,talla incorrecta
701829,906677,08/07/2024,M,cambió de opinión
703062,911146,2024-07-19,S,no me gusta
701646,906029,21 jul 2024,Talla L,no me gusta
702233,908196,20/07/2024,XS,color distinto
704530,916394,8 jul 2024,m,no me queda bien
703686,913392,2024-07-18,M,no me gusta
702753,910027,18 jul 2024,L,no me gusta
701584,905803,2024-07-09,M,no me gusta
701393,905141,2024-07-12,xs,color distinto
705355,919466,2024-07-16,L,cambió de opinión
705120,918574,14/07/2024,S,no me queda bien
703348,912240,2024-07-16,Talla L,no me gusta
701544,905677,15/07/2024,xl,no me queda bien
704728,917099,14/07/2024,L,no me gusta
705538,2020650,2024-07-15,38,no me queda bien
704205,915326,14/07/2024,XL,defecto
701978,907259,2024-07-18,Talla S,color distinto
701543,905674,2024-07-06,M,talla incorrecta
701211,904527,2024-07-15,M,no me gusta
704240,915447,2024-07-17,L,cambió de opinión
702011,907404,14/07/2024,36,talla incorrecta
701753,906449,2024-06-30,38,talla incorrecta
700907,903467,18 jul 2024,36,talla incorrecta
704838,917514,2024-07-19,M,cambió de opinión
