pedido_id,cliente_id,fecha_pedido,campana_id,canal,ciudad,metodo_pago
500492,2432,06/07/2024,1,instagram,Sevilla,tarjeta
500493,1846,2024-07-17,1,instagram,Madrid,bizum
500494,2948,07/07/2024,1,instagram,A Coruña,bizum
500495,907,2024-07-11,1,instagram,A Coruña,tarjeta
500496,1258,2024-07-14,1,google,Madrid,bizum
500497,2750,2024-07-03,1,instagram,A CORUÑA,bizum
500498,137,2024-07-17,1,directo,barcelona,paypal
500499,2912,07/07/2024,1,google,Madrid,tarjeta
500500,1776,29 jun 2024,,instagram,BARCELONA,tarjeta
500501,4775,13/07/2024,1,google,Madrid,bizum
500502,1463,12 jul 2024,1,directo,Lisboa,paypal
500503,47,13 jul 2024,1,email,Madrid,bizum
500504,1416,2024-07-04,1,google,Zaragoza,bizum
500505,2371,15/07/2024,1,instagram,bilbao,tarjeta
500506,2701,2024-07-11,1,instagram,Bilbao,tarjeta
500507,1576,7 jul 2024,1,instagram,bilbao,bizum
500508,3538,09/07/2024,1,directo,Barcelona,tarjeta
500509,737,06/07/2024,1,directo,madrid,bizum
500510,542,04/07/2024,1,email,ZARAGOZA,bizum
500511,4835,06/07/2024,1,directo,oporto,bizum
500512,949,08/07/2024,1,email,Zaragoza,bizum
500513,2866,2024-07-12,1,instagram,Bilbao,paypal
500514,771,04/07/2024,1,instagram,Barcelona,tarjeta
500515,2714,10 jul 2024,1,instagram,Madrid,tarjeta
500516,3225,2024-07-02,1,google,bilbao,paypal
500517,429,2024-06-30,,google,Bilbao,paypal
500518,1169,2024-07-03,1,directo,Bilbao,tarjeta
500519,4348,2024-07-10,1,email,A Coruña,tarjeta
500520,1821,14/07/2024,1,instagram,Zaragoza,tarjeta
500521,3082,2024-07-09,1,email,Barcelona,bizum
500522,2181,02/07/2024,1,instagram,BARCELONA,bizum
500523,4404,08/07/2024,1,directo,Zaragoza,tarjeta
500524,4449,2024-07-13,1,google,Madrid,bizum
500525,104,27 jun 2024,,instagram,Sevilla,bizum
500526,401,2024-06-24,,google,BILBAO,tarjeta
500527,686,2024-07-10,1,email,Lisboa,tarjeta
500528,1467,2024-06-29,,instagram,Valencia,tarjeta
500529,1518,07/07/2024,1,email,MADRID,paypal
500530,3698,05/07/2024,1,email,ZARAGOZA,tarjeta
500531,4324,2024-06-27,,directo,bilbao,paypal
500532,4362,05/07/2024,1,instagram,Lisboa,tarjeta
500533,1557,13 jul 2024,1,directo,madrid,tarjeta
500534,3946,2024-07-13,1,instagram,Zaragoza,paypal
500535,1939,2024-06-27,,instagram,Málaga,bizum
500536,2649,2024-07-12,1,directo,Barcelona,tarjeta
500537,4916,11/07/2024,1,instagram,Madrid,paypal
500538,1,05/07/2024,1,instagram,Sevilla,tarjeta
500539,3698,2024-07-03,1,instagram,ZARAGOZA,bizum
500540,4099,2024-07-09,1,google,Málaga,tarjeta
500541,751,13/07/2024,1,email,Madrid,bizum
500542,3438,2024-07-02,1,instagram,Madrid,tarjeta
500543,3185,11/07/2024,1,google,Barcelona,bizum
500544,3759,2024-07-05,1,instagram,Lisboa,paypal
500545,1925,2024-07-05,1,google,bilbao,tarjeta
500546,799,2024-07-10,1,email,lisboa,tarjeta
500547,4333,11 jul 2024,1,email,Barcelona,tarjeta
500548,1832,10 jul 2024,1,instagram,VALENCIA,paypal
500549,257,7 jul 2024,1,directo,sevilla,tarjeta
500550,4936,30/06/2024,,instagram,Bilbao,bizum
500551,3938,04/07/2024,1,google,Valencia,tarjeta
500552,3840,10 jul 2024,1,instagram,a coruña,tarjeta
500553,4680,06/07/2024,1,google,barcelona,tarjeta
500554,1603,2024-07-02,1,google,Barcelona,tarjeta
500555,4303,09/07/2024,1,instagram,Málaga,bizum
500556,4265,2024-07-10,1,directo,madrid,tarjeta
500557,913,9 jul 2024,1,google,Valencia,tarjeta
500558,516,16/07/2024,1,google,Barcelona,bizum
500559,3164,2024-07-14,1,directo,bilbao,paypal
500560,2500,07/07/2024,1,email,Lisboa,paypal
500561,62,2024-07-12,1,google,lisboa,tarjeta
500562,786,27 jun 2024,,instagram,Madrid,tarjeta
500563,4411,28/06/2024,,email,Madrid,tarjeta
500564,3450,2024-07-03,1,instagram,A Coruña,tarjeta
500565,1068,29 jun 2024,,google,Madrid,tarjeta
500566,2245,27/06/2024,,google,Sevilla,tarjeta
500567,4742,06/07/2024,1,google,Barcelona,tarjeta
500568,4461,2024-06-24,,google,Malaga,tarjeta
500569,3364,2024-07-05,1,email,A Coruña,tarjeta
500570,4330,2 jul 2024,1,instagram,Málaga,tarjeta
500571,2986,2024-07-08,1,directo,Bilbao,tarjeta
500572,4737,2024-06-26,,email,ZARAGOZA,bizum
500573,3759,27 jun 2024,,email,MÁLAGA,tarjeta
500574,3341,5 jul 2024,1,google,BARCELONA,tarjeta
500575,2175,29/06/2024,,google,A Coruña,bizum
500576,1209,2024-07-13,1,email,Lisboa,tarjeta
500577,1474,2024-07-14,1,directo,Barcelona,tarjeta
500578,3764,2024-06-28,,directo,Barcelona,tarjeta
500579,2698,2024-07-13,1,instagram,Lisboa,paypal
500580,1911,2024-07-11,1,instagram,Zaragoza,bizum
500581,462,7 jul 2024,1,email,barcelona,tarjeta
500582,455,2024-07-14,1,instagram,valencia,paypal
500583,3698,2024-06-24,,email,A Coruña,paypal
500584,3895,15/07/2024,1,google,Valencia,tarjeta
500585,4479,2024-07-14,1,email,Madrid,tarjeta
500586,2323,2024-07-05,1,email,Madrid,paypal
500587,2129,9 jul 2024,1,email,Bilbao,paypal
500588,4160,2024-07-10,1,email,Barcelona,tarjeta
500589,1294,2024-07-12,1,google,Lisboa,tarjeta
500590,3724,2024-07-04,1,directo,Madrid,paypal
500591,776,2024-07-05,1,instagram,oporto,tarjeta
500592,4585,2024-07-10,1,google,Valencia,bizum
500593,714,2024-07-17,1,instagram,MADRID,tarjeta
500594,3693,2024-07-10,1,email,Zaragoza,tarjeta
500595,3618,05/07/2024,1,google,Sevilla,tarjeta
500596,3284,07/07/2024,1,google,Barcelona,tarjeta
500597,943,18/07/2024,1,instagram,A Coruña,bizum
500598,2124,09/07/2024,1,email,A Coruña,tarjeta
500599,3042,12/07/2024,1,email,Zaragoza,tarjeta
500600,318,2024-07-13,1,google,VALENCIA,tarjeta
500601,387,08/07/2024,1,instagram,Málaga,bizum
500602,2485,27 jun 2024,,instagram,lisboa,paypal
500603,3103,14 jul 2024,1,directo,Zaragoza,tarjeta
500604,1545,30 jun 2024,,directo,Sevilla,bizum
500605,1599,12/07/2024,1,email,Lisboa,paypal
500606,2599,6 jul 2024,1,instagram,Valencia,tarjeta
500607,4812,2024-07-05,1,email,Valencia,tarjeta
500608,4678,2024-07-04,1,instagram,Madrid,tarjeta
500609,2986,05/07/2024,1,directo,Bilbao,tarjeta
500610,2750,2024-07-03,1,google,A CORUÑA,tarjeta
500611,4576,2024-07-05,1,google,Barcelona,bizum
500612,2208,2024-07-04,1,google,barcelona,bizum
500613,2892,2024-07-08,1,directo,Zaragoza,tarjeta
500614,4553,2024-07-08,1,google,Bilbao,tarjeta
500615,2380,2024-07-02,1,google,Sevilla,tarjeta
500616,521,2024-06-26,,google,madrid,bizum
500617,323,2024-07-01,1,email,A Coruña,tarjeta
500618,834,10/07/2024,1,google,A Coruña,bizum
500619,4489,03/07/2024,1,instagram,Barcelona,paypal
500620,1285,08/07/2024,1,instagram,Oporto,bizum
500621,3271,16/07/2024,1,email,barcelona,tarjeta
500622,2504,19/07/2024,1,google,A Coruña,bizum
500623,4129,7 jul 2024,1,instagram,Valencia,bizum
500624,531,2024-07-12,1,google,madrid,tarjeta
500625,2029,2024-07-02,1,email,BARCELONA,bizum
500626,4529,2024-07-09,1,google,Oporto,tarjeta
500627,4928,12/07/2024,1,instagram,Madrid,bizum
500628,4668,2024-07-09,1,directo,Madrid,tarjeta
500629,4875,06/07/2024,1,directo,Zaragoza,tarjeta
500630,3212,2024-07-01,1,instagram,Málaga,tarjeta
500631,3337,11/07/2024,1,email,Sevilla,paypal
500632,2705,2024-07-05,1,google,MADRID,tarjeta
500633,4686,2024-07-13,1,directo,Zaragoza,tarjeta
500634,4237,2024-07-04,1,instagram,A Coruña,tarjeta
500635,4737,15/07/2024,1,instagram,Madrid,tarjeta
500636,1670,2024-07-17,1,directo,Málaga,tarjeta
500637,1412,03/07/2024,1,instagram,Sevilla,tarjeta
500638,1196,2024-07-04,1,google,barcelona,tarjeta
500639,1753,24/06/2024,,google,Barcelona,paypal
500640,3846,11/07/2024,1,email,Lisboa,tarjeta
500641,1627,2024-07-08,1,directo,Barcelona,tarjeta
500642,1470,2024-07-08,1,directo,Barcelona,tarjeta
500643,1310,12/07/2024,1,google,Bilbao,tarjeta
500644,3266,28/06/2024,,instagram,Madrid,tarjeta
500645,3122,2024-07-13,1,google,oporto,tarjeta
500646,921,2024-07-05,1,directo,Lisboa,tarjeta
500647,3970,7 jul 2024,1,instagram,Barcelona,tarjeta
500648,4012,5 jul 2024,1,email,Sevilla,tarjeta
500649,2156,2024-07-04,1,google,Malaga,bizum
500650,2305,12 jul 2024,1,instagram,Barcelona,paypal
500651,4161,2024-06-25,,google,Bilbao,tarjeta
500652,2901,2024-07-04,1,email,Madrid,tarjeta
500653,3578,24/06/2024,,directo,Sevilla,bizum
500654,1753,2024-07-14,1,instagram,A Coruña,tarjeta
500655,1283,2024-07-03,1,instagram,BARCELONA,tarjeta
500656,2656,13 jul 2024,1,email,Valencia,tarjeta
500657,205,2024-07-08,1,google,Sevilla,tarjeta
500658,1427,29/06/2024,,directo,Sevilla,tarjeta
500659,1382,5 jul 2024,1,instagram,Málaga,bizum
500660,2942,2024-07-09,1,instagram,Bilbao,tarjeta
500661,4640,2024-07-17,1,directo,MADRID,bizum
500662,3689,2024-07-17,1,google,barcelona,tarjeta
500663,1734,24 jun 2024,,email,Oporto,paypal
500664,840,02/07/2024,1,instagram,sevilla,bizum
500665,2008,2024-07-06,1,google,LISBOA,tarjeta
500666,1012,2024-06-27,,directo,Valencia,tarjeta
500667,2907,2024-07-13,1,google,Barcelona,tarjeta
500668,4530,2024-07-08,1,email,A Coruña,paypal
500669,3124,13/07/2024,1,instagram,barcelona,bizum
500670,4732,2024-06-25,,instagram,MADRID,tarjeta
500671,2873,10/07/2024,1,instagram,Málaga,tarjeta
500672,3430,17/07/2024,1,instagram,valencia,tarjeta
500673,3326,12 jul 2024,1,instagram,Barcelona,paypal
500674,2779,15/07/2024,1,instagram,madrid,paypal
500675,1900,2024-07-16,1,instagram,Lisboa,bizum
500676,1059,2024-07-05,1,directo,A Coruña,tarjeta
500677,799,28/06/2024,,instagram,Madrid,paypal
500678,557,2024-07-18,1,google,Barcelona,bizum
500679,2102,2024-07-03,1,directo,Oporto,tarjeta
500680,1423,2024-07-09,1,instagram,Málaga,tarjeta
500681,4669,2024-07-04,1,email,Bilbao,bizum
500682,4489,2024-07-09,1,email,Barcelona,bizum
500683,4280,9 jul 2024,1,instagram,Bilbao,tarjeta
500684,2151,04/07/2024,1,directo,Oporto,paypal
500685,530,2024-06-28,,email,barcelona,tarjeta
500686,3060,15/07/2024,1,google,Valencia,paypal
500687,3794,2024-07-08,1,directo,Madrid,tarjeta
500688,2146,25/06/2024,,email,Valencia,tarjeta
500689,4866,2024-07-03,1,email,Valencia,tarjeta
500690,6,5 jul 2024,1,instagram,Madrid,paypal
500691,4773,2024-07-01,1,instagram,Zaragoza,tarjeta
500692,790,2024-07-10,1,email,zaragoza,paypal
500693,2520,24/06/2024,,email,Barcelona,paypal
500694,3383,2024-07-12,1,email,Oporto,tarjeta
500695,831,14/07/2024,1,instagram,madrid,paypal
500696,3583,10/07/2024,1,instagram,Lisboa,tarjeta
500697,1239,2024-07-08,1,directo,Bilbao,bizum
500698,3127,2024-07-08,1,google,Sevilla,tarjeta
500699,4850,2024-07-10,1,email,Oporto,tarjeta
500700,867,2024-07-14,1,instagram,Sevilla,tarjeta
500701,1747,06/07/2024,1,instagram,MÁLAGA,bizum
500702,3994,2024-07-05,1,directo,madrid,paypal
500703,1200,2024-07-15,1,email,BARCELONA,paypal
500704,2924,2024-07-11,1,directo,Bilbao,tarjeta
500705,4725,13/07/2024,1,email,Bilbao,tarjeta
500706,4266,09/07/2024,1,directo,Madrid,tarjeta
500707,4330,13/07/2024,1,google,Sevilla,tarjeta
500708,3960,8 jul 2024,1,directo,Madrid,bizum
500709,3381,13/07/2024,1,email,Bilbao,bizum
500710,3552,17/07/2024,1,email,Málaga,tarjeta
500711,2093,07/07/2024,1,email,MADRID,tarjeta
500712,4079,2024-07-05,1,google,barcelona,paypal
500713,4753,2024-07-17,1,instagram,A Coruña,bizum
500714,4877,2024-07-04,1,google,Valencia,paypal
500715,2897,14/07/2024,1,directo,madrid,tarjeta
500716,636,2024-07-07,1,google,Málaga,paypal
500717,3574,2024-06-27,,email,SEVILLA,tarjeta
500718,3698,25/06/2024,,google,Málaga,paypal
500719,1599,2024-07-04,1,google,Barcelona,tarjeta
500720,3999,2024-06-30,,email,madrid,paypal
500721,2943,2024-07-07,1,instagram,Lisboa,paypal
500722,2734,19/07/2024,1,google,Madrid,tarjeta
500723,1425,18 jul 2024,1,instagram,Madrid,tarjeta
500724,1005,2024-07-03,1,directo,Madrid,tarjeta
500725,326,2024-07-06,1,instagram,MADRID,bizum
500726,3842,13/07/2024,1,google,Barcelona,tarjeta
500727,4161,06/07/2024,1,email,Barcelona,tarjeta
500728,3853,08/07/2024,1,google,Barcelona,tarjeta
500729,3567,2024-07-07,1,google,Madrid,tarjeta
500730,3186,2024-07-06,1,directo,Lisboa,tarjeta
500731,2283,13 jul 2024,1,email,Valencia,bizum
500732,4405,2024-06-27,,instagram,Bilbao,bizum
500733,2055,2024-06-26,,directo,Zaragoza,paypal
500734,1939,09/07/2024,1,instagram,Barcelona,tarjeta
500735,1294,2024-07-13,1,google,SEVILLA,bizum
500736,1850,17/07/2024,1,email,Bilbao,tarjeta
500737,3562,30/06/2024,,directo,Madrid,bizum
500738,1351,12/07/2024,1,email,Sevilla,paypal
500739,2607,2024-07-07,1,instagram,Madrid,tarjeta
500740,463,30/06/2024,,google,LISBOA,tarjeta
500741,2779,2024-07-04,1,instagram,Valencia,bizum
500742,3866,2024-07-14,1,email,Valencia,tarjeta
500743,3392,2024-07-06,1,instagram,Lisboa,bizum
500744,3538,8 jul 2024,1,instagram,Sevilla,tarjeta
500745,1243,2024-07-07,1,email,Valencia,tarjeta
500746,290,26/06/2024,,google,Madrid,paypal
500747,978,2024-07-10,1,google,madrid,tarjeta
500748,234,29/06/2024,,google,barcelona,tarjeta
500749,363,14/07/2024,1,directo,Madrid,tarjeta
500750,2734,2024-07-07,1,google,Madrid,bizum
500751,3638,2024-07-04,1,email,LISBOA,bizum
500752,3840,14/07/2024,1,directo,Barcelona,bizum
500753,362,2024-07-05,1,directo,OPORTO,tarjeta
500754,4781,2024-07-07,1,directo,Madrid,tarjeta
500755,3308,2024-07-12,1,instagram,Valencia,tarjeta
500756,263,2024-07-13,1,instagram,Barcelona,tarjeta
500757,1901,2024-07-05,1,instagram,málaga,tarjeta
500758,74,2024-07-10,1,instagram,Barcelona,tarjeta
500759,3045,2024-07-06,1,instagram,Sevilla,tarjeta
500760,4442,28/06/2024,,instagram,Madrid,tarjeta
500761,202,2024-07-12,1,instagram,Madrid,tarjeta
500762,35,10/07/2024,1,directo,Málaga,tarjeta
500763,964,13 jul 2024,1,instagram,Sevilla,paypal
500764,677,17/07/2024,1,directo,Bilbao,paypal
500765,2647,09/07/2024,1,google,valencia,paypal
500766,4213,2024-07-10,1,google,Lisboa,tarjeta
500767,2095,2024-07-17,1,instagram,Barcelona,tarjeta
500768,2955,2024-06-29,,google,sevilla,bizum
500769,417,7 jul 2024,1,instagram,Bilbao,tarjeta
500770,2477,2024-07-10,1,google,Madrid,bizum
500771,2016,16 jul 2024,1,directo,Barcelona,bizum
500772,489,2024-07-02,1,directo,Madrid,tarjeta
500773,2770,27/06/2024,,instagram,A Coruña,tarjeta
500774,3326,26/06/2024,,instagram,Valencia,tarjeta
500775,230,2024-07-09,1,instagram,barcelona,tarjeta
500776,4070,24/06/2024,,google,bilbao,tarjeta
500777,4550,2024-06-24,,directo,BILBAO,bizum
500778,4171,08/07/2024,1,google,Madrid,tarjeta
500779,17,2024-07-11,1,google,BARCELONA,paypal
500780,1661,2024-07-03,1,google,Madrid,paypal
500781,3787,2024-07-04,1,instagram,Lisboa,tarjeta
500782,823,2024-06-26,,email,A Coruña,tarjeta
500783,3379,14/07/2024,1,instagram,Madrid,tarjeta
500784,318,09/07/2024,1,instagram,Lisboa,tarjeta
500785,3087,4 jul 2024,1,google,Malaga,tarjeta
500786,1111,09/07/2024,1,instagram,Zaragoza,paypal
500787,2751,2024-07-12,1,google,A CORUÑA,tarjeta
500788,1412,2024-07-16,1,directo,Valencia,tarjeta
500789,3499,2024-07-09,1,instagram,Sevilla,bizum
500790,1944,03/07/2024,1,email,BARCELONA,bizum
500791,2430,2024-07-09,1,email,Lisboa,paypal
500792,1973,2024-06-24,,instagram,madrid,bizum
500793,3011,11/07/2024,1,email,Valencia,tarjeta
500794,279,2024-07-12,1,instagram,málaga,tarjeta
500795,2483,2024-06-28,,email,valencia,tarjeta
500796,4606,2024-07-18,1,instagram,Valencia,bizum
500797,1107,06/07/2024,1,google,A Coruña,tarjeta
500798,833,06/07/2024,1,google,VALENCIA,bizum
500799,1610,2024-07-06,1,directo,MÁLAGA,tarjeta
500800,230,2024-07-15,1,instagram,barcelona,tarjeta
500801,1447,2024-07-06,1,directo,barcelona,tarjeta
500802,468,2024-07-10,1,instagram,Sevilla,paypal
500803,3957,2024-07-07,1,instagram,BARCELONA,paypal
500804,392,2024-07-12,1,google,Madrid,paypal
500805,471,2024-07-06,1,directo,Bilbao,tarjeta
500806,1235,03/07/2024,1,instagram,Zaragoza,tarjeta
500807,593,2024-07-13,1,google,LISBOA,tarjeta
500808,1196,2024-07-08,1,google,barcelona,tarjeta
500809,2367,10 jul 2024,1,directo,Sevilla,tarjeta
500810,4424,2024-07-08,1,instagram,MADRID,tarjeta
500811,1196,04/07/2024,1,instagram,barcelona,tarjeta
500812,3662,06/07/2024,1,google,Bilbao,paypal
500813,1775,10/07/2024,1,google,Madrid,tarjeta
500814,2777,15/07/2024,1,directo,Madrid,bizum
500815,343,25 jun 2024,,instagram,Barcelona,tarjeta
500816,476,2024-07-03,1,instagram,Lisboa,paypal
500817,255,2024-07-05,1,instagram,MÁLAGA,tarjeta
500818,3429,2024-07-06,1,instagram,Barcelona,bizum
500819,3690,2024-07-08,1,instagram,A Coruña,tarjeta
500820,248,04/07/2024,1,instagram,Madrid,tarjeta
500821,4012,2024-07-04,1,google,Sevilla,paypal
500822,4436,2024-07-05,1,google,A Coruña,tarjeta
500823,4345,12/07/2024,1,instagram,Madrid,tarjeta
500824,1683,13 jul 2024,1,directo,lisboa,bizum
500825,2175,10/07/2024,1,google,Lisboa,tarjeta
500826,1416,2024-07-13,1,google,VALENCIA,tarjeta
500827,2529,2024-07-05,1,instagram,Zaragoza,tarjeta
500828,214,09/07/2024,1,instagram,Barcelona,tarjeta
500829,877,2024-07-17,1,directo,Lisboa,tarjeta
500830,3793,13/07/2024,1,directo,MADRID,tarjeta
500831,4461,08/07/2024,1,instagram,oporto,tarjeta
500832,1423,2024-07-14,1,instagram,VALENCIA,tarjeta
500833,4324,12/07/2024,1,instagram,MADRID,paypal
500834,2523,2024-07-05,1,instagram,barcelona,tarjeta
500835,2341,02/07/2024,1,instagram,Sevilla,bizum
500836,2904,14/07/2024,1,directo,Bilbao,tarjeta
500837,4710,06/07/2024,1,google,Sevilla,paypal
500838,3957,08/07/2024,1,google,Sevilla,tarjeta
500839,4701,11/07/2024,1,google,Barcelona,tarjeta
500840,2207,2024-07-11,1,directo,Málaga,paypal
500841,232,26/06/2024,,instagram,Madrid,paypal
500842,4712,10/07/2024,1,instagram,Barcelona,bizum
500843,455,2024-07-09,1,google,valencia,paypal
500844,3450,2024-07-02,1,email,Madrid,paypal
500845,2432,10/07/2024,1,google,Málaga,bizum
500846,1545,16/07/2024,1,email,Valencia,tarjeta
500847,86,2024-07-16,1,instagram,Madrid,paypal
500848,4499,2024-07-14,1,instagram,Málaga,paypal
500849,34,6 jul 2024,1,instagram,Oporto,paypal
500850,3731,10 jul 2024,1,instagram,VALENCIA,bizum
500851,104,2024-07-04,1,directo,Zaragoza,tarjeta
500852,1335,2024-06-28,,email,Bilbao,paypal
500853,2507,10 jul 2024,1,email,Valencia,bizum
500854,4652,01/07/2024,1,instagram,Sevilla,tarjeta
500855,4023,2024-07-02,1,google,MADRID,tarjeta
500856,4489,24 jun 2024,,instagram,Barcelona,tarjeta
500857,3359,2024-07-10,1,google,Valencia,tarjeta
500858,3521,03/07/2024,1,google,BARCELONA,paypal
500859,892,30/06/2024,,email,Madrid,tarjeta
500860,1498,2024-07-11,1,google,A Coruña,bizum
500861,3341,2024-06-29,,email,BARCELONA,paypal
500862,4154,06/07/2024,1,email,Oporto,bizum
500863,1236,2024-07-15,1,instagram,Barcelona,tarjeta
500864,452,2024-07-08,1,instagram,zaragoza,tarjeta
500865,2104,2024-06-29,,email,Bilbao,paypal
500866,4773,12/07/2024,1,instagram,madrid,tarjeta
500867,3022,29/06/2024,,google,madrid,tarjeta
500868,4638,2024-06-28,,instagram,bilbao,tarjeta
500869,601,2024-07-16,1,email,Madrid,paypal
500870,2342,16 jul 2024,1,instagram,barcelona,tarjeta
500871,1945,03/07/2024,1,instagram,Zaragoza,tarjeta
500872,1283,2024-07-01,1,instagram,A Coruña,tarjeta
500873,3057,02/07/2024,1,google,Madrid,paypal
500874,3538,10/07/2024,1,directo,Sevilla,bizum
500875,3739,07/07/2024,1,directo,zaragoza,paypal
500876,72,2024-07-11,1,google,A Coruña,tarjeta
500877,810,13/07/2024,1,email,Zaragoza,tarjeta
500878,1614,2024-07-14,1,google,Zaragoza,paypal
500879,482,2024-07-18,1,instagram,MADRID,tarjeta
500880,4808,04/07/2024,1,directo,bilbao,paypal
500881,1739,2024-07-03,1,instagram,madrid,tarjeta
500882,3195,2024-07-08,1,google,MADRID,tarjeta
500883,4295,14/07/2024,1,directo,Madrid,tarjeta
500884,4669,2024-06-25,,directo,Valencia,bizum
500885,4850,15/07/2024,1,directo,lisboa,bizum
500886,1670,2024-07-09,1,instagram,a coruña,paypal
500887,901,14/07/2024,1,email,Sevilla,tarjeta
500888,2644,01/07/2024,1,instagram,Madrid,tarjeta
500889,4106,2024-07-17,1,email,A Coruña,tarjeta
500890,3266,2024-07-07,1,instagram,Madrid,paypal
500891,2335,03/07/2024,1,email,valencia,tarjeta
500892,921,10 jul 2024,1,instagram,VALENCIA,paypal
500893,4626,2024-07-13,1,google,Bilbao,tarjeta
500894,4916,2024-07-13,1,instagram,Málaga,tarjeta
500895,1743,2024-07-13,1,instagram,Barcelona,paypal
500896,1119,2024-07-03,1,google,Málaga,paypal
500897,2478,2024-06-27,,email,Málaga,paypal
500898,564,02/07/2024,1,google,málaga,bizum
500899,2218,15/07/2024,1,instagram,Lisboa,bizum
500900,2522,12/07/2024,1,google,Barcelona,tarjeta
500901,892,2024-07-10,1,instagram,Sevilla,bizum
500902,257,01/07/2024,1,instagram,Oporto,paypal
500903,1376,2024-07-08,1,instagram,Bilbao,paypal
500904,1546,2024-07-19,1,instagram,Lisboa,paypal
500905,4615,2024-07-02,1,email,barcelona,tarjeta
500906,429,2024-07-07,1,email,Barcelona,tarjeta
500907,1310,13/07/2024,1,google,Bilbao,bizum
500908,3562,28 jun 2024,,email,Madrid,bizum
500909,4079,2024-07-02,1,google,Zaragoza,bizum
500910,641,2024-07-11,1,google,Zaragoza,tarjeta
500911,100,2024-07-05,1,google,bilbao,tarjeta
500912,609,2024-07-02,1,directo,a coruña,tarjeta
500913,322,5 jul 2024,1,email,sevilla,bizum
500914,3764,02/07/2024,1,instagram,Zaragoza,paypal
500915,4452,2024-07-07,1,instagram,MADRID,tarjeta
500916,3370,2024-07-08,1,google,Bilbao,bizum
500917,1630,2 jul 2024,1,instagram,Madrid,bizum
500918,2007,2024-07-10,1,instagram,Madrid,tarjeta
500919,3816,29/06/2024,,directo,valencia,paypal
500920,147,14 jul 2024,1,email,Zaragoza,tarjeta
500921,316,2024-07-08,1,email,Barcelona,bizum
500922,2831,2024-07-09,1,google,Madrid,paypal
500923,1238,2024-07-01,1,instagram,BILBAO,tarjeta
500924,1364,13 jul 2024,1,instagram,Lisboa,bizum
500925,1829,2024-06-26,,instagram,lisboa,tarjeta
500926,4279,19/07/2024,1,email,BARCELONA,tarjeta
500927,4591,03/07/2024,1,instagram,BARCELONA,bizum
500928,1,2024-06-24,,email,sevilla,tarjeta
500929,1001,29 jun 2024,,instagram,Barcelona,bizum
500930,914,2024-07-14,1,google,MÁLAGA,paypal
