cliente_id,fecha_registro,ciudad,genero,edad
1672,2020-07-13,barcelona,M,55
4091,2022-06-28,Madrid,M,33
1434,2020-05-10,Barcelona,M,27
4621,2022-07-07,Madrid,M,54
4388,2022-11-02,Sevilla,M,42
2123,2024-04-29,Málaga,f,26
3263,2023-03-21,Sevilla,M,45
2555,2020-03-01,Sevilla,Femenino,50
3636,2021-09-08,Madrid,m,56
3686,2023-12-12,A Coruña,f,26
1344,2021-01-24,Madrid,m,55
3235,2024-02-04,BARCELONA,m,36
3600,2021-01-09,Madrid,M,35
1573,2019-10-14,Bilbao,Femenino,29
787,2023-01-10,Barcelona,Femenino,26
736,2018-07-22,Zaragoza,Femenino,27
1101,2023-10-09,A Coruña,M,23
249,2018-04-26,Barcelona,f,51
2792,2022-03-28,Valencia,F,59
2709,,Bilbao,f,17
2399,2023-01-21,Valencia,m,21
2547,2019-06-21,barcelona,M,33
1457,2020-12-25,Zaragoza,F,44
2757,2020-12-19,MADRID,f,23
3439,2023-09-13,Valencia,m,40
3296,2023-02-22,barcelona,M,60
953,2023-01-26,Barcelona,F,16
4879,2019-12-21,Barcelona,Femenino,19
1711,2020-04-19,Barcelona,F,54
406,2022-10-17,Barcelona,f,34
4155,2020-05-15,Lisboa,F,38
3763,2018-05-25,barcelona,f,35
3283,2019-01-23,Madrid,Masculino,26
1161,2019-11-23,Zaragoza,f,58
750,2021-12-22,Lisboa,F,37
301,2021-08-16,Madrid,f,57
560,2023-10-04,VALENCIA,Femenino,40
88,2021-07-13,MADRID,F,55
2858,2019-09-26,barcelona,Masculino,40
4322,2020-11-28,Oporto,Femenino,31
2726,2023-05-28,LISBOA,M,37
1831,2022-06-22,Barcelona,f,39
3546,2018-02-07,Madrid,F,16
5,2023-07-24,Valencia,m,54
2772,2022-03-05,Oporto,f,33
1894,2024-03-02,Málaga,Femenino,57
506,2020-12-19,Madrid,F,33
4493,2019-02-22,Malaga,Masculino,42
475,2021-08-08,Zaragoza,m,73
1413,2023-10-04,Barcelona,F,38
4970,2020-09-11,BILBAO,F,44
4204,2019-03-23,SEVILLA,M,19
4517,2021-08-24,Madrid,f,41
217,2021-02-05,Bilbao,Femenino,43
1601,2024-02-06,Barcelona,M,55
119,2018-05-23,zaragoza,F,39
3774,2023-01-08,madrid,M,46
479,2020-10-14,BARCELONA,f,18
2992,2022-02-17,Sevilla,F,41
269,2023-10-23,Barcelona,M,18
499,2021-02-21,Barcelona,F,23
1501,2023-02-13,Madrid,F,41
4630,2021-10-12,Barcelona,F,40
3187,2024-05-15,Barcelona,M,43
4617,2018-07-08,madrid,F,49
1989,2023-11-04,BARCELONA,M,47
565,2021-06-10,Valencia,Masculino,33
155,2019-06-15,Barcelona,M,39
1860,2023-12-26,Madrid,F,29
4545,2020-05-12,Zaragoza,F,24
1794,2023-10-15,Sevilla,M,33
3179,2024-02-04,MADRID,F,34
3748,2021-12-24,Zaragoza,M,52
4000,2018-04-26,Oporto,Masculino,37
1962,,ZARAGOZA,f,26
2925,2018-08-12,Barcelona,F,35
4497,2023-12-20,Valencia,f,49
830,2023-12-10,Madrid,f,48
3683,2022-10-22,A Coruña,Femenino,50
260,2020-05-04,Lisboa,M,16
3710,2024-02-24,madrid,f,25
2979,2023-10-14,Oporto,M,35
527,2022-05-06,valencia,Masculino,-1
3706,2019-01-16,A Coruña,Masculino,27
3812,2024-04-09,BARCELONA,F,29
2562,,Madrid,F,55
3046,2018-04-28,MADRID,Femenino,32
2496,2021-12-15,BARCELONA,F,40
1284,2021-01-20,madrid,M,51
4214,2022-07-01,OPORTO,m,199
1707,2019-04-03,MÁLAGA,Femenino,39
2667,2022-02-17,Barcelona,M,16
2737,2019-05-29,Madrid,m,40
1476,2021-10-11,Sevilla,M,16
3507,2021-03-20,Sevilla,Femenino,29
4314,2023-04-16,Barcelona,f,49
2704,2024-05-04,VALENCIA,Masculino,25
742,2020-06-14,Barcelona,F,25
3650,,Barcelona,Masculino,16
2535,2020-12-24,A Coruña,M,30
2310,2020-10-06,BILBAO,F,43
474,2022-01-07,MÁLAGA,F,55
238,2022-06-03,Barcelona,M,29
1768,2020-07-06,Barcelona,M,51
1644,2018-01-18,Barcelona,M,32
89,2021-11-24,Barcelona,M,29
596,2024-05-16,oporto,M,28
2552,2021-05-13,Valencia,m,34
2891,2019-07-06,Barcelona,F,23
4054,2022-09-27,Oporto,m,45
4374,2023-04-06,Málaga,m,31
616,2022-02-20,barcelona,M,23
3353,2024-04-25,MADRID,Masculino,49
3295,2018-07-19,Barcelona,F,63
2877,2023-04-15,Barcelona,M,47
4602,2021-08-24,Barcelona,F,32
4632,2018-12-21,BARCELONA,F,33
1740,2019-12-24,Barcelona,F,39
3104,2019-10-16,Madrid,F,24
4571,2022-02-25,madrid,M,20
453,2021-06-28,Oporto,Femenino,34
3360,2020-04-19,Bilbao,Masculino,23
3700,2021-08-27,madrid,M,36
3455,2021-06-02,Oporto,F,39
1668,2022-04-25,Malaga,Masculino,37
2179,2018-05-24,Barcelona,M,39
533,2021-04-15,madrid,m,22
3292,2018-05-09,Madrid,Masculino,21
2034,2021-02-06,Oporto,m,45
694,2019-08-26,Sevilla,F,21
1551,2020-11-28,zaragoza,f,38
2152,2022-12-10,Bilbao,F,44
275,2020-01-11,Málaga,F,16
4372,2023-11-15,Malaga,F,23
3465,2021-02-01,barcelona,M,41
4028,2020-10-20,Barcelona,M,29
1873,2020-04-25,Madrid,F,55
1384,2018-05-19,LISBOA,M,48
4103,2018-07-29,MADRID,F,44
4034,2020-11-23,Madrid,Masculino,39
440,2024-02-13,Valencia,F,46
2032,2023-02-20,Valencia,M,18
2943,2022-03-17,Lisboa,F,33
2408,2023-11-30,Valencia,Femenino,56
957,2020-08-27,Madrid,Femenino,55
1519,2020-10-08,Oporto,Femenino,44
4619,2019-08-03,Madrid,F,35
3410,2020-02-04,Barcelona,M,40
483,2024-04-08,Barcelona,m,17
4746,2018-05-22,Valencia,M,35
4895,2023-01-22,Sevilla,M,26
4833,2020-04-03,Málaga,Femenino,31
2618,2021-10-10,Barcelona,F,17
225,2018-03-16,Valencia,m,36
3844,2022-07-16,Bilbao,M,34
2829,2019-07-03,Valencia,F,55
2362,2018-08-28,BARCELONA,M,58
1652,2024-01-17,Barcelona,m,29
1561,2018-08-26,Barcelona,Masculino,44
800,2021-01-28,Lisboa,F,36
3503,,Barcelona,Femenino,23
1303,2023-09-22,BARCELONA,M,27
2763,2021-06-14,ZARAGOZA,m,23
3987,2023-01-07,Madrid,Masculino,56
367,2019-12-21,Barcelona,Masculino,37
2843,2021-03-19,Madrid,Femenino,39
3061,2023-10-04,Lisboa,M,25
1915,2021-01-30,Zaragoza,f,34
4821,2022-11-29,sevilla,F,38
3916,2019-04-22,Madrid,Femenino,54
2210,2021-02-20,Barcelona,F,47
2330,,Sevilla,M,27
4645,2019-12-07,Barcelona,Femenino,24
3070,2021-10-27,Madrid,M,42
150,2020-02-26,Madrid,M,53
2621,2022-01-01,Valencia,f,35
3623,2021-05-14,Barcelona,M,31
2921,2019-08-27,Madrid,Femenino,43
1363,2021-12-10,VALENCIA,M,53
1971,2019-10-01,Barcelona,m,40
2381,,Málaga,Masculino,25
3694,2020-04-06,Barcelona,m,27
1502,2021-01-31,Oporto,M,38
2520,2020-04-12,Barcelona,Femenino,38
793,2022-07-14,Sevilla,F,36
3855,2021-04-09,Barcelona,Masculino,28
673,2020-04-12,Barcelona,m,199
3158,2018-01-01,madrid,M,38
1046,2018-07-12,Madrid,F,34
274,2020-05-30,A CORUÑA,M,44
752,2023-02-05,A Coruña,F,26
2160,2023-08-08,Bilbao,F,45
3560,2022-08-12,Valencia,F,51
4691,2022-03-11,Barcelona,m,50
1398,2019-10-24,Madrid,F,37
3940,2024-01-31,Sevilla,m,19
2519,,barcelona,Femenino,43
717,2022-11-12,OPORTO,F,33
1604,2019-07-20,Madrid,M,25
726,2021-04-12,BILBAO,F,26
3659,2021-08-10,Valencia,Femenino,23
2427,2023-08-05,Valencia,F,53
2577,2021-08-07,Barcelona,Femenino,36
1402,2019-08-05,MADRID,F,25
2112,,Madrid,Femenino,42
4968,2024-02-16,Valencia,m,26
2554,2022-08-14,Madrid,M,37
3240,2018-02-27,Madrid,M,44
854,2018-02-24,Barcelona,Femenino,53
3790,,valencia,m,16
2821,2020-09-01,Barcelona,Femenino,57
510,2019-05-27,Oporto,Masculino,50
2832,2023-09-04,Bilbao,M,30
3972,2020-08-11,Barcelona,m,37
1623,2021-09-28,sevilla,f,37
4364,2022-08-18,Bilbao,M,65
3338,2018-03-30,Zaragoza,M,23
2453,2019-11-06,Oporto,F,30
851,2022-02-24,sevilla,Femenino,39
1306,2022-05-04,Madrid,M,44
2300,2022-10-28,bilbao,m,57
1662,2018-04-29,BARCELONA,M,36
4938,2022-11-14,Barcelona,M,32
4442,2022-01-10,Madrid,F,21
2661,2021-06-05,Barcelona,m,24
1919,2022-07-07,Madrid,m,47
935,2018-07-10,Sevilla,m,43
3942,2020-10-18,Madrid,F,39
4137,2019-10-26,Lisboa,Femenino,21
746,2020-10-29,Madrid,F,24
2766,2021-07-24,Valencia,F,33
4634,2023-08-10,Sevilla,M,38
2776,2020-07-11,Madrid,M,66
1389,2021-11-24,MADRID,m,26
4065,2020-08-16,barcelona,M,46
1874,2019-05-09,Valencia,F,55
3648,2024-01-17,BARCELONA,M,50
4071,2022-01-26,Madrid,F,17
1502,2021-01-31,Lisboa,M,38
3131,2020-10-08,Madrid,Femenino,40
2845,2021-01-02,Valencia,Femenino,19
2804,2019-06-12,Barcelona,F,30
4946,2019-03-04,VALENCIA,F,25
4570,2018-05-01,barcelona,F,45
4456,2019-12-10,Oporto,M,34
1520,2021-08-25,Valencia,Masculino,41
3044,2019-05-29,barcelona,m,50
4527,2023-10-25,Madrid,Masculino,42
3452,2019-02-17,málaga,F,36
1302,2018-07-08,Barcelona,Masculino,39
2869,2023-12-22,madrid,F,33
1755,2023-08-01,BARCELONA,F,27
4211,2022-01-30,Valencia,F,41
4839,2019-07-20,a coruña,f,38
1490,2024-06-02,MADRID,f,44
4860,2021-07-08,Madrid,M,51
73,2022-08-11,BARCELONA,F,32
2117,2022-12-05,lisboa,M,48
4472,2022-01-09,Barcelona,m,37
2756,2018-02-16,Madrid,m,26
3672,2018-07-08,BARCELONA,F,33
4428,2018-08-22,Barcelona,M,33
1199,2022-12-02,MADRID,M,69
1717,2021-01-12,valencia,M,64
2881,2022-07-02,Madrid,Femenino,68
1350,2021-02-01,Valencia,F,24
1694,2022-07-02,zaragoza,M,37
1916,2024-05-01,Valencia,M,28
2844,2018-01-12,Madrid,M,37
2246,2019-04-05,sevilla,F,30
944,2019-12-12,Madrid,Masculino,51
4899,2022-09-28,Valencia,M,41
2311,2020-08-17,Oporto,Masculino,40
1263,2018-09-30,Valencia,Masculino,50
4488,2023-06-30,zaragoza,M,16
3114,2020-01-27,Málaga,M,18
467,2022-03-13,Valencia,M,16
631,2022-02-24,Barcelona,M,52
2295,2021-01-16,Bilbao,Masculino,39
4831,2023-02-15,A Coruña,Masculino,39
816,2020-05-11,Barcelona,F,35
522,2020-09-22,Oporto,m,23
3224,2024-04-19,oporto,F,33
1825,2020-02-27,Bilbao,Femenino,46
1613,2020-06-19,Madrid,F,36
941,2024-04-14,málaga,f,46
1650,2018-12-22,Lisboa,F,26
3440,2022-09-29,Málaga,F,23
1482,2021-05-23,Sevilla,Masculino,42
2617,2019-10-18,Sevilla,Masculino,18
4824,2020-04-08,Valencia,F,37
676,,Madrid,M,44
2101,2023-07-01,Barcelona,f,17
2106,2023-03-22,MÁLAGA,M,35
309,2020-08-07,Zaragoza,Masculino,35
2963,2022-11-08,Barcelona,F,40
2884,2020-02-29,MADRID,m,39
1325,2023-04-29,Bilbao,M,38
2018,2022-05-24,bilbao,F,35
920,,oporto,F,32
4750,2020-05-30,valencia,Masculino,26
3041,2022-11-24,Madrid,M,48
4292,2022-04-06,barcelona,m,49
4706,2024-03-13,Barcelona,F,26
4263,2020-09-29,Zaragoza,M,51
2572,2021-06-20,BILBAO,Femenino,28
649,2024-02-11,Sevilla,Femenino,32
1911,2020-03-22,Madrid,M,56
3727,2022-10-15,Barcelona,Femenino,17
168,2019-03-10,Barcelona,M,70
1089,2019-01-01,barcelona,M,24
979,2021-11-20,Sevilla,Masculino,36
1479,2019-10-10,A Coruña,Femenino,38
4443,2018-04-22,Madrid,M,46
3123,2022-10-05,valencia,F,17
1421,2021-02-28,Barcelona,F,16
2672,2022-10-14,barcelona,f,51
3837,2019-11-16,MÁLAGA,Masculino,38
4356,2022-10-08,Madrid,F,35
1583,2022-03-27,Barcelona,Masculino,33
1575,2019-12-31,Lisboa,M,46
3815,2019-03-05,Madrid,F,49
1099,2023-04-04,Madrid,f,21
3489,2020-05-31,Lisboa,M,40
2237,2021-11-19,Barcelona,M,55
354,2018-11-27,Barcelona,m,48
2052,2023-01-07,VALENCIA,M,31
4700,2018-11-22,MADRID,f,52
1800,2019-02-23,Madrid,M,27
2061,2019-11-10,Oporto,m,45
4557,2022-10-21,Valencia,m,38
3536,2021-01-19,sevilla,F,42
1439,2020-11-30,Barcelona,Femenino,57
2493,2020-02-10,Madrid,Masculino,53
1366,2024-06-06,BARCELONA,M,55
3966,2024-02-27,BARCELONA,F,60
3448,2020-12-05,Madrid,M,39
721,2022-10-27,A Coruña,Femenino,23
4516,2022-03-12,Valencia,F,16
671,2021-07-26,valencia,Femenino,41
2213,2023-10-11,VALENCIA,M,47
2676,2018-07-31,madrid,Masculino,35
1972,2020-05-18,Zaragoza,Masculino,25
584,2022-08-26,Madrid,Femenino,47
2197,2021-08-15,Sevilla,F,45
3932,2022-03-03,Barcelona,M,39
4880,2023-09-28,Malaga,Femenino,43
2937,,Madrid,F,25
421,2020-12-11,VALENCIA,Femenino,17
2143,2020-03-15,Madrid,F,37
2365,2018-08-23,Málaga,Masculino,34
4483,2018-09-19,Madrid,Femenino,45
1485,2019-06-06,Madrid,F,20
898,2023-10-10,Bilbao,M,30
2671,2020-05-11,Valencia,F,32
2806,2021-05-03,Valencia,M,45
2586,2022-08-10,Sevilla,F,48
2458,2021-10-04,Zaragoza,f,47
994,2023-11-23,Barcelona,Masculino,31
1745,2022-07-28,Zaragoza,f,37
691,2019-02-07,Madrid,M,66
951,2020-04-03,Madrid,F,24
4207,2020-08-18,Malaga,Femenino,41
2484,2020-12-31,Sevilla,M,34
3701,2019-01-10,Madrid,m,37
2800,2019-12-02,barcelona,Femenino,34
3925,2023-06-28,ZARAGOZA,M,58
2276,2022-12-16,Lisboa,m,18
3100,2023-12-07,Valencia,M,54
3584,2023-12-19,málaga,f,44
210,2022-07-15,Barcelona,M,16
2798,2019-05-22,Málaga,M,24
3595,2023-11-19,Sevilla,F,20
1746,2020-12-28,BARCELONA,m,18
2014,2019-11-26,Valencia,m,24
2378,2024-02-06,Lisboa,f,56
1112,2018-11-18,LISBOA,F,26
3606,2018-01-08,Barcelona,Femenino,27
4609,2023-03-15,madrid,Femenino,41
968,2019-08-03,Madrid,F,49
803,2022-08-24,Barcelona,m,33
2324,2018-01-11,Barcelona,Femenino,18
485,2018-11-08,Zaragoza,F,30
1274,2020-03-02,Málaga,Masculino,59
4050,2022-02-18,Lisboa,F,27
4283,2023-01-16,madrid,M,40
3034,2019-01-26,barcelona,F,30
2775,2022-09-30,Lisboa,Masculino,59
591,2020-12-16,Barcelona,F,32
544,2023-06-18,Oporto,M,44
3984,2021-06-13,Barcelona,Masculino,71
165,2019-03-14,VALENCIA,F,26
4358,2019-10-01,Barcelona,M,33
2488,2020-11-09,Barcelona,Femenino,43
572,2022-08-14,Zaragoza,F,48
1191,2024-05-12,Sevilla,M,16
4627,2023-08-28,Madrid,Femenino,39
2716,2020-11-09,A Coruña,M,39
4721,2022-03-09,Madrid,Femenino,35
3415,2018-05-22,Barcelona,Masculino,42
1727,2021-08-16,Madrid,Femenino,23
2191,2022-01-13,Valencia,Femenino,31
1998,2019-12-03,Valencia,f,31
1649,2023-12-29,MADRID,F,31
3870,,Lisboa,F,60
4548,2019-06-10,Bilbao,Masculino,46
3259,2023-06-11,SEVILLA,M,34
2729,2018-09-06,barcelona,M,39
4340,2024-02-12,Madrid,F,38
3349,2024-06-08,sevilla,Masculino,60
2888,2018-04-08,Barcelona,M,35
231,2021-10-05,Barcelona,F,32
3105,2023-08-14,zaragoza,Masculino,33
578,2022-04-15,madrid,F,29
4749,2022-08-24,Sevilla,F,38
4310,2018-11-24,Valencia,M,30
4410,2021-04-23,Barcelona,Masculino,34
248,,Madrid,M,37
4834,2023-07-30,Lisboa,F,40
4835,2018-03-30,Valencia,M,45
2700,2022-05-28,Madrid,F,21
2725,2021-10-14,barcelona,Masculino,38
1229,2021-06-05,madrid,Femenino,59
1370,,Valencia,Femenino,38
4919,2020-08-22,Madrid,Femenino,47
2274,2020-08-12,Sevilla,F,56
2444,2021-06-01,Madrid,F,45
923,2022-07-20,Madrid,M,41
1853,2018-02-17,Oporto,m,44
4018,2023-08-15,BARCELONA,Femenino,52
3781,2023-12-10,Madrid,Femenino,49
2606,2020-05-26,Madrid,M,47
3603,2020-06-08,MADRID,Masculino,26
180,2020-03-08,Madrid,M,32
305,2021-11-02,Barcelona,F,38
1407,,MADRID,Masculino,47
634,2022-08-08,Barcelona,Femenino,36
660,2021-09-03,Barcelona,f,41
3946,2024-06-01,Barcelona,M,52
2989,2023-02-19,A Coruña,f,28
4767,2023-08-27,Sevilla,M,26
222,2018-09-24,MADRID,F,51
3779,2021-08-04,Sevilla,Femenino,34
3622,2022-12-30,Barcelona,M,48
1547,2020-09-15,Barcelona,M,40
1484,2020-03-02,Sevilla,Femenino,16
1288,2022-08-27,Valencia,Masculino,72
1056,2024-04-03,Zaragoza,Masculino,27
296,2019-09-08,lisboa,Masculino,36
3354,2022-07-26,Barcelona,f,34
1951,2024-06-09,Bilbao,M,42
1722,2022-01-26,Sevilla,F,24
2582,2020-12-08,Zaragoza,m,30
4291,2022-10-23,SEVILLA,M,51
2403,2018-06-04,madrid,Masculino,24
4205,2022-06-04,A Coruña,F,41
3019,2020-05-23,Madrid,f,30
1628,2021-09-15,Barcelona,M,23
3417,2020-05-03,Oporto,Masculino,40
999,2020-01-14,Lisboa,F,27
3288,2021-03-10,Bilbao,m,51
2259,2022-11-01,A Coruña,F,33
4540,2020-08-02,A Coruña,m,16
505,2023-04-25,Barcelona,Masculino,34
1051,2018-11-16,Zaragoza,M,32
2911,2019-08-26,BARCELONA,M,29
3690,2018-12-23,Madrid,M,55
519,2018-12-28,Madrid,F,31
1015,2021-08-24,Barcelona,Masculino,40
4042,2021-05-13,Madrid,Femenino,29
2397,2020-02-21,Oporto,M,30
905,2019-01-17,Bilbao,f,40
3477,2020-03-31,Barcelona,F,33
756,2023-01-24,madrid,m,27
3548,2022-11-13,Sevilla,M,37
161,2018-06-16,Zaragoza,m,21
2144,2023-04-14,VALENCIA,M,39
2711,2020-09-26,Barcelona,F,43
2243,2021-10-11,Lisboa,F,43
1276,2020-05-12,Barcelona,M,46
1838,2021-08-11,Valencia,Femenino,38
4375,2018-10-02,BARCELONA,m,48
3177,2022-09-10,zaragoza,Masculino,23
3256,2021-11-09,bilbao,f,49
2134,2023-04-16,Valencia,F,65
3165,2018-02-28,Lisboa,M,55
3557,2022-05-25,madrid,F,50
2079,2023-05-04,madrid,M,50
1037,2019-05-28,Barcelona,M,36
2930,2019-12-26,Madrid,Masculino,38
245,2023-06-09,Lisboa,f,39
2447,2019-10-31,Madrid,f,36
961,2021-11-28,Barcelona,Masculino,25
4744,2020-01-25,Valencia,M,23
3076,2018-12-28,Madrid,F,16
3673,2019-06-09,Lisboa,m,32
4112,2023-03-31,MADRID,F,50
3936,2021-02-27,Madrid,F,44
3530,2018-04-17,Barcelona,m,29
4287,2020-03-25,Malaga,f,17
3072,2021-10-12,MADRID,F,28
4434,2023-04-21,Madrid,f,48
2327,2020-09-30,Madrid,Masculino,38
3211,2020-07-24,Bilbao,F,25
730,2018-12-12,VALENCIA,F,22
3400,2018-01-15,barcelona,Femenino,45
1091,2021-09-03,sevilla,Masculino,26
3849,2019-03-09,Sevilla,m,37
1588,2021-02-03,Barcelona,M,-1
1677,2023-08-15,OPORTO,Femenino,18
3581,2023-04-03,Oporto,M,28
893,2020-08-29,málaga,Femenino,41
1399,2024-01-25,madrid,Masculino,20
436,2023-05-13,Madrid,F,46
1365,,Sevilla,Masculino,51
1266,2023-02-25,BILBAO,M,43
4667,,sevilla,F,45
389,2022-01-28,BARCELONA,F,45
987,2024-04-17,madrid,M,50
3274,2019-07-03,málaga,Masculino,65
1136,2019-11-27,A Coruña,Masculino,36
353,2020-09-10,Oporto,M,37
1163,2020-02-10,valencia,Masculino,55
1897,2021-07-06,Oporto,Masculino,22
2827,2020-07-03,a coruña,f,51
80,2021-08-02,madrid,F,22
1940,,Málaga,Masculino,49
2037,2023-08-24,Zaragoza,M,38
3577,2018-07-22,Zaragoza,M,36
1085,2019-10-30,BARCELONA,F,29
4262,2019-08-04,Malaga,M,39
3872,2018-08-08,Madrid,F,32
582,2020-12-08,barcelona,M,49
1069,2021-02-09,barcelona,Femenino,42
4115,2021-12-15,Sevilla,F,38
4519,2021-09-21,Zaragoza,Masculino,45
4197,2023-03-18,Zaragoza,F,53
1747,2023-02-27,MÁLAGA,Masculino,17
608,2018-12-29,barcelona,Femenino,33
3814,2022-11-09,Madrid,M,39
48,2022-08-15,Madrid,Masculino,35
548,2023-05-15,Valencia,f,48
3174,2020-02-21,BARCELONA,M,39
774,2023-06-15,Madrid,Masculino,52
4154,2021-06-05,Zaragoza,M,37
3619,2024-05-04,Zaragoza,M,38
1509,2022-03-24,Zaragoza,M,20
4718,2018-09-30,MÁLAGA,F,41
4306,2018-07-04,Madrid,F,19
461,2018-11-05,Zaragoza,Masculino,44
4594,2020-09-07,Madrid,m,53
3616,2020-06-03,Barcelona,M,60
3221,2020-11-30,Bilbao,Femenino,29
1858,2022-12-04,BARCELONA,F,39
1314,2018-09-05,BARCELONA,F,16
67,2022-02-28,Madrid,M,30
1718,2020-05-10,Sevilla,M,45
432,2019-09-24,Madrid,M,34
3833,2018-02-16,MADRID,Masculino,56
4639,2023-08-06,Barcelona,Femenino,60
3999,2023-09-21,madrid,F,65
4139,2021-03-01,A Coruña,M,53
38,2022-06-02,lisboa,Femenino,0
2320,2023-11-22,Barcelona,M,34
4307,2024-05-11,Zaragoza,Masculino,47
760,2021-09-05,Madrid,Femenino,41
3806,2019-03-29,Madrid,F,32
1948,2019-12-15,Madrid,F,27
355,2021-05-17,BARCELONA,M,25
3645,2023-07-06,Madrid,M,35
2589,2018-09-09,OPORTO,m,58
3490,2022-04-05,Málaga,F,48
606,2021-08-27,bilbao,M,58
3834,2022-02-06,Valencia,F,37
4738,2021-09-07,Madrid,Femenino,34
1706,2021-08-29,Malaga,Masculino,33
3227,2020-09-30,Bilbao,m,57
4254,2024-04-16,Madrid,m,41
3018,,valencia,F,48
710,2019-09-07,Madrid,M,23
3541,2023-06-14,VALENCIA,Femenino,48
2861,2019-09-25,Lisboa,f,41
1895,2023-02-03,Zaragoza,Masculino,41
152,2021-05-15,Lisboa,M,44
4060,2021-01-22,Málaga,Femenino,22
2059,2018-01-10,Valencia,f,48
4399,2021-12-16,Lisboa,m,24
1133,2024-03-15,Lisboa,Masculino,49
598,2021-03-29,Sevilla,Masculino,20
2145,2018-08-02,Madrid,F,42
3021,2024-05-14,Madrid,Femenino,40
2692,2023-04-25,VALENCIA,m,51
411,2020-08-05,Málaga,F,30
3688,2019-03-15,Madrid,M,18
2931,2021-05-18,lisboa,Femenino,35
811,2019-12-16,Valencia,F,49
3862,2020-09-05,zaragoza,F,43
4948,2021-02-06,Barcelona,m,41
4873,2021-12-03,Zaragoza,Femenino,36
4403,2022-12-31,A Coruña,F,47
1025,2023-01-20,Barcelona,Femenino,19
4525,2019-03-16,Oporto,Femenino,37
2238,2022-12-22,Barcelona,M,36
2206,2022-01-27,valencia,F,41
1719,2022-06-30,Valencia,m,21
3945,2023-06-25,OPORTO,f,43
3883,2019-04-18,BARCELONA,F,27
3169,2019-10-20,BARCELONA,m,76
4122,2021-04-11,Oporto,m,20
4081,2020-05-30,Sevilla,Masculino,48
4751,2019-01-14,madrid,m,39
3818,2022-07-03,Barcelona,m,40
3495,2022-03-10,Zaragoza,M,34
2893,2018-12-17,valencia,M,47
4236,2019-01-17,Barcelona,M,51
3047,2018-10-12,madrid,M,64
1440,2020-07-05,Madrid,m,23
3547,2018-09-21,barcelona,Femenino,40
687,2023-12-17,Zaragoza,Masculino,28
4053,2021-03-14,madrid,M,34
879,2023-09-10,Madrid,F,44
4108,2023-12-21,barcelona,f,33
2345,2024-05-21,Lisboa,Masculino,55
4556,,Barcelona,Masculino,47
514,2023-04-12,Málaga,F,56
4533,2019-05-26,Barcelona,f,27
4059,2024-02-18,Oporto,Femenino,35
199,2021-03-27,Valencia,M,27
1201,2021-03-14,Bilbao,m,29
4696,2020-07-11,Barcelona,f,31
3617,2024-03-15,Barcelona,Femenino,27
4147,2019-12-28,madrid,Masculino,66
268,2022-01-27,Sevilla,Masculino,21
993,2023-01-05,Zaragoza,m,59
1533,2019-02-12,Zaragoza,m,39
3976,2023-02-20,SEVILLA,M,38
1378,2020-01-15,Lisboa,Femenino,49
488,,BARCELONA,Femenino,29
1004,2020-03-14,Lisboa,f,38
1438,2021-04-24,sevilla,Masculino,40
3385,2020-04-15,MADRID,M,45
1269,2023-09-24,Oporto,f,41
3004,2021-10-25,Madrid,M,60
4097,2020-06-03,BARCELONA,Femenino,37
833,2021-09-04,VALENCIA,f,44
2419,2022-10-22,MÁLAGA,M,40
3257,2023-05-27,Madrid,f,37
4852,2018-08-04,madrid,M,23
2996,2021-11-23,Málaga,m,38
3509,2023-05-22,Valencia,Masculino,41
2637,2019-10-27,Madrid,Masculino,16
2786,2024-04-25,Zaragoza,Femenino,16
2896,2018-03-01,Barcelona,M,18
3416,2018-06-03,madrid,Masculino,35
966,2022-07-22,VALENCIA,M,27
4327,2022-02-02,Barcelona,f,33
625,,Madrid,M,61
2392,2019-08-02,Sevilla,F,36
743,2023-02-06,Valencia,m,38
3023,2021-02-25,barcelona,Femenino,54
1019,2020-01-10,Barcelona,Femenino,49
2652,2021-12-04,MADRID,Masculino,38
3063,2023-10-02,Lisboa,f,42
3190,2023-04-28,Barcelona,f,31
4966,2023-04-26,LISBOA,Femenino,45
2720,2022-03-17,Sevilla,F,31
3335,2018-09-14,Madrid,m,27
2087,2023-08-21,Barcelona,f,37
2790,2022-05-19,Sevilla,Femenino,49
1355,2022-07-26,Valencia,Masculino,19
3559,2020-12-04,Málaga,Masculino,35
3920,2024-05-14,Madrid,m,21
1812,2020-07-14,BARCELONA,Femenino,22
4045,2022-05-26,Bilbao,M,60
307,2022-03-19,Valencia,F,33
3632,2020-09-18,barcelona,M,44
4093,2018-09-10,Bilbao,M,45
1395,2023-06-16,Madrid,F,26
2674,2019-06-15,Oporto,F,40
3989,2020-09-19,valencia,F,33
3403,2018-01-02,Madrid,m,33
3570,2020-06-05,A Coruña,m,43
2097,2019-10-19,Barcelona,Femenino,40
3504,2021-10-07,Madrid,m,38
959,2020-04-29,Valencia,m,42
1622,2021-11-19,MADRID,F,40
3718,2022-10-16,valencia,M,55
2490,2019-02-06,Barcelona,M,39
3800,2023-02-19,VALENCIA,M,19
1140,2021-05-23,Madrid,M,36
740,2024-06-08,Málaga,M,27
4867,2021-11-25,Bilbao,M,39
500,2019-11-13,VALENCIA,Femenino,51
1377,2020-06-16,A Coruña,Femenino,57
1534,2024-01-25,Madrid,F,24
583,2020-05-25,madrid,F,47
1774,2021-02-23,Valencia,M,39
4056,2023-01-08,málaga,Masculino,41
